filza	page	status	trans	scan
09	138r	OK	yes	yes
09	138v	OK	yes	yes
09	139r	OK	yes	yes
09	139v	OK	yes	yes
09	140r	OK	yes	yes
09	140v	OK	yes	yes
09	141r	OK	yes	yes
09	141v	OK	yes	yes
09	142r	OK	yes	yes
09	142v	OK	yes	yes
09	143r	OK	yes	yes
09	143v	OK	yes	yes
09	144r	OK	yes	yes
09	144v	OK	yes	yes
09	145r	OK	yes	yes
09	145v	OK	yes	yes
09	146r	OK	yes	yes
09	146v	OK	yes	yes
09	147r	OK	yes	yes
09	147v	OK	yes	yes
09	148r	OK	yes	yes
09	148v	OK	yes	yes
09	149r	OK	yes	yes
09	149v	OK	yes	yes
09	150r	OK	yes	yes
09	150v	OK	yes	yes
09	151r	OK	yes	yes
09	151v	OK	yes	yes
09	152r	OK	yes	yes
09	152v	OK	yes	yes
09	153r	OK	yes	yes
09	153v	OK	yes	yes
09	154r	OK	yes	yes
09	154v	OK	yes	yes
09	155r	OK	yes	yes
09	155v	OK	yes	yes
09	156r	OK	yes	yes
09	156v	OK	yes	yes
09	157r	OK	yes	yes
09	157v	OK	yes	yes
09	158r	OK	yes	yes
09	158v	OK	yes	yes
09	159r	OK	yes	yes
09	159v	OK	yes	yes
09	160r	OK	yes	yes
09	160v	OK	yes	yes
09	161r	OK	yes	yes
09	161v	OK	yes	yes
09	162r	OK	yes	yes
09	162v	OK	yes	yes
09	163r	OK	yes	yes
09	163v	OK	yes	yes
09	164r	OK	yes	yes
09	164v	OK	yes	yes
09	165r	OK	yes	yes
09	165v	OK	yes	yes
09	166r	OK	yes	yes
09	166v	OK	yes	yes
09	167r	OK	yes	yes
09	167v	OK	yes	yes
09	168r	OK	yes	yes
09	168v	OK	yes	yes
09	169r	OK	yes	yes
09	169v	OK	yes	yes
09	170r	OK	yes	yes
09	170v	OK	yes	yes
09	171r	OK	yes	yes
09	171v	OK	yes	yes
09	172r	OK	yes	yes
09	172v	OK	yes	yes
09	173r	OK	yes	yes
09	173v	OK	yes	yes
09	174r	OK	yes	yes
09	174v	OK	yes	yes
09	175r	OK	yes	yes
09	175v	OK	yes	yes
09	176r	OK	yes	yes
09	176v	OK	yes	yes
09	177r	OK	yes	yes
09	177v	OK	yes	yes
09	178r	OK	yes	yes
09	178v	OK	yes	yes
09	179r	OK	yes	yes
09	179v	OK	yes	yes
09	180r	OK	yes	yes
09	180v	OK	yes	yes
09	181r	OK	yes	yes
09	181v	OK	yes	yes
09	182r	OK	yes	yes
09	182v	OK	yes	yes
09	183r	OK	yes	yes
09	183v	OK	yes	yes
09	184r	OK	yes	yes
09	184v	OK	yes	yes
09	185r	OK	yes	yes
09	185v	OK	yes	yes
09	186r	OK	yes	yes
09	186v	OK	yes	yes
09	187r	OK	yes	yes
09	187v	OK	yes	yes
09	188r	OK	yes	yes
09	188v	OK	yes	yes
09	189r	OK	yes	yes
09	189v	OK	yes	yes
09	190r	OK	yes	yes
09	190v	OK	yes	yes
09	191r	OK	yes	yes
09	191v	OK	yes	yes
09	192r	OK	yes	yes
09	192v	OK	yes	yes
09	193r	OK	yes	yes
09	193v	OK	yes	yes
09	194r	OK	yes	yes
09	194v	OK	yes	yes
09	195r	OK	yes	yes
09	195v	OK	yes	yes
09	196r	OK	yes	yes
09	196v	OK	yes	yes
09	197r	OK	yes	yes
09	197v	OK	yes	yes
09	198r	OK	yes	yes
09	198v	OK	yes	yes
09	199r	OK	yes	yes
09	199v	OK	yes	yes
09	200r	OK	yes	yes
09	200v	OK	yes	yes
09	201r	OK	yes	yes
09	201v	OK	yes	yes
09	202r	OK	yes	yes
09	202v	OK	yes	yes
09	203r	OK	yes	yes
09	203v	OK	yes	yes
09	204r	OK	yes	yes
09	204v	OK	yes	yes
09	205r	OK	yes	yes
09	205v	OK	yes	yes
09	206r	OK	yes	yes
09	206v	OK	yes	yes
09	207r	OK	yes	yes
09	207v	OK	yes	yes
09	208r	OK	yes	yes
09	208v	OK	yes	yes
09	209r	OK	yes	yes
09	209v	OK	yes	yes
09	210r	OK	yes	yes
09	210v	OK	yes	yes
09	211r	OK	yes	yes
09	211v	OK	yes	yes
09	212r	OK	yes	yes
09	212v	OK	yes	yes
09	213r	OK	yes	yes
09	213v	OK	yes	yes
09	214r	OK	yes	yes
09	214v	OK	yes	yes
09	215r	OK	yes	yes
09	215v	OK	yes	yes
09	216r	OK	yes	yes
09	216v	OK	yes	yes
09	217r	OK	yes	yes
09	217v	OK	yes	yes
09	218r	OK	yes	yes
09	218v	OK	yes	yes
09	219r	OK	yes	yes
09	219v	OK	yes	yes
09	220r	OK	yes	yes
09	220v	OK	yes	yes
09	221r	OK	yes	yes
09	221v	OK	yes	yes
09	222r	OK	yes	yes
09	222v	OK	yes	yes
09	223r	OK	yes	yes
09	223v	OK	yes	yes
09	224r	OK	yes	yes
09	224v	OK	yes	yes
09	225r	OK	yes	yes
09	225v	OK	yes	yes
09	226r	OK	yes	yes
09	226v	OK	yes	yes
09	227r	OK	yes	yes
09	227v	OK	yes	yes
09	228r	OK	yes	yes
09	228v	OK	yes	yes
09	229r	OK	yes	yes
09	229v	OK	yes	yes
09	230r	OK	yes	yes
09	230v	OK	yes	yes
09	231r	OK	yes	yes
09	231v	OK	yes	yes
09	232r	OK	yes	yes
09	232v	OK	yes	yes
09	233r	OK	yes	yes
09	233v	OK	yes	yes
09	234r	OK	yes	yes
09	234v	OK	yes	yes
09	235r	OK	yes	yes
09	235v	OK	yes	yes
09	236r	OK	yes	yes
09	236v	OK	yes	yes
09	237r	OK	yes	yes
09	237v	OK	yes	yes
09	238r	OK	yes	yes
09	238v	OK	yes	yes
09	239r	OK	yes	yes
09	239v	OK	yes	yes
09	240r	OK	yes	yes
09	240v	OK	yes	yes
09	241r	OK	yes	yes
09	241v	OK	yes	yes
09	242r	OK	yes	yes
09	242v	OK	yes	yes
09	243r	OK	yes	yes
09	243v	OK	yes	yes
09	244r	OK	yes	yes
09	244v	OK	yes	yes
09	245r	OK	yes	yes
09	245v	OK	yes	yes
09	246r	OK	yes	yes
09	246v	OK	yes	yes
09	247r	OK	yes	yes
09	247v	OK	yes	yes
09	248r	OK	yes	yes
09	248v	OK	yes	yes
09	249r	OK	yes	yes
09	249v	OK	yes	yes
09	250r	OK	yes	yes
09	250v	OK	yes	yes
09	251r	OK	yes	yes
09	251v	OK	yes	yes
09	252r	OK	yes	yes
09	252v	OK	yes	yes
09	253r	OK	yes	yes
09	253v	OK	yes	yes
09	254r	OK	yes	yes
09	254v	OK	yes	yes
09	255r	OK	yes	yes
09	255v	OK	yes	yes
09	256r	OK	yes	yes
09	256v	OK	yes	yes
09	257r	OK	yes	yes
09	257v	OK	yes	yes
09	258r	OK	yes	yes
09	258v	OK	yes	yes
09	259r	OK	yes	yes
09	259v	OK	yes	yes
09	260r	OK	yes	yes
09	260v	OK	yes	yes
09	261r	OK	yes	yes
09	261v	OK	yes	yes
09	262r	OK	yes	yes
09	262v	OK	yes	yes
09	263r	OK	yes	yes
09	263v	OK	yes	yes
09	264r	OK	yes	yes
09	264v	OK	yes	yes
09	265r	OK	yes	yes
09	265v	OK	yes	yes
09	266r	OK	yes	yes
09	266v	OK	yes	yes
09	267r	OK	yes	yes
09	267v	OK	yes	yes
09	268r	OK	yes	yes
09	268v	OK	yes	yes
09	269r	OK	yes	yes
09	269v	OK	yes	yes
09	270r	OK	yes	yes
09	270v	OK	yes	yes
09	271r	OK	yes	yes
09	271v	OK	yes	yes
09	272r	OK	yes	yes
09	272v	OK	yes	yes
09	273r	OK	yes	yes
09	273v	OK	yes	yes
09	274r	OK	yes	yes
09	274v	OK	yes	yes
09	275r	OK	yes	yes
09	275v	OK	yes	yes
09	276r	OK	yes	yes
09	276v	OK	yes	yes
09	277r	OK	yes	yes
09	277v	OK	yes	yes
09	278r	OK	yes	yes
09	278v	OK	yes	yes
09	279r	OK	yes	yes
09	279v	OK	yes	yes
09	280r	OK	yes	yes
09	280v	OK	yes	yes
09	281r	OK	yes	yes
09	281v	OK	yes	yes
09	282r	OK	yes	yes
09	282v	OK	yes	yes
09	283r	OK	yes	yes
09	283v	OK	yes	yes
09	284r	OK	yes	yes
09	284v	OK	yes	yes
09	285r	OK	yes	yes
09	285v	OK	yes	yes
09	286r	OK	yes	yes
09	286v	OK	yes	yes
09	287r	OK	yes	yes
09	287v	OK	yes	yes
09	288r	OK	yes	yes
09	288v	OK	yes	yes
09	289r	OK	yes	yes
09	289v	OK	yes	yes
09	290r	OK	yes	yes
09	290v	OK	yes	yes
09	291r	OK	yes	yes
09	291v	OK	yes	yes
09	292r	OK	yes	yes
09	292v	OK	yes	yes
09	293r	OK	yes	yes
09	293v	OK	yes	yes
09	294r	OK	yes	yes
09	294v	OK	yes	yes
09	295r	OK	yes	yes
09	295v	OK	yes	yes
09	296r	OK	yes	yes
09	296v	OK	yes	yes
09	297r	OK	yes	yes
09	297v	OK	yes	yes
09	298r	OK	yes	yes
09	298v	OK	yes	yes
09	299r	OK	yes	yes
09	299v	OK	yes	yes
09	300r	OK	yes	yes
09	300v	OK	yes	yes
09	301r	OK	yes	yes
09	301v	OK	yes	yes
09	302r	OK	yes	yes
09	302v	OK	yes	yes
09	303r	OK	yes	yes
09	303v	OK	yes	yes
09	304r	OK	yes	yes
09	304v	OK	yes	yes
09	305r	OK	yes	yes
09	305v	OK	yes	yes
09	306r	OK	yes	yes
09	306v	OK	yes	yes
09	307r	OK	yes	yes
09	307v	OK	yes	yes
09	308r	OK	yes	yes
09	308v	OK	yes	yes
09	309r	OK	yes	yes
09	309v	OK	yes	yes
09	310r	OK	yes	yes
09	310v	OK	yes	yes
09	311r	OK	yes	yes
09	311v	OK	yes	yes
09	312r	OK	yes	yes
09	312v	OK	yes	yes
09	313r	OK	yes	yes
09	313v	OK	yes	yes
09	314r	OK	yes	yes
09	314v	OK	yes	yes
09	315r	OK	yes	yes
09	315v	OK	yes	yes
09	316r	OK	yes	yes
09	316v	OK	yes	yes
09	317r	OK	yes	yes
09	317v	OK	yes	yes
09	318r	OK	yes	yes
09	318v	OK	yes	yes
09	319r	OK	yes	yes
09	319v	OK	yes	yes
09	320r	OK	yes	yes
09	320v	OK	yes	yes
09	321r	OK	yes	yes
09	321v	OK	yes	yes
09	322r	OK	yes	yes
09	322v	OK	yes	yes
09	323r	OK	yes	yes
09	323v	OK	yes	yes
09	324r	OK	yes	yes
09	324v	OK	yes	yes
09	325r	OK	yes	yes
09	325v	OK	yes	yes
09	326r	OK	yes	yes
09	326v	OK	yes	yes
09	327r	OK	yes	yes
09	327v	OK	yes	yes
09	328r	OK	yes	yes
09	328v	OK	yes	yes
09	329r	OK	yes	yes
09	329v	OK	yes	yes
09	330r	OK	yes	yes
09	330v	OK	yes	yes
09	331r	OK	yes	yes
09	331v	OK	yes	yes
09	332r	OK	yes	yes
09	332v	OK	yes	yes
09	333r	OK	yes	yes
09	333v	OK	yes	yes
09	334r	OK	yes	yes
09	334v	OK	yes	yes
09	335r	OK	yes	yes
09	335v	OK	yes	yes
09	336r	OK	yes	yes
09	336v	OK	yes	yes
09	337r	OK	yes	yes
09	337v	OK	yes	yes
09	338r	OK	yes	yes
09	338v	OK	yes	yes
09	339r	OK	yes	yes
09	339v	OK	yes	yes
09	340r	OK	yes	yes
09	340v	OK	yes	yes
09	341r	OK	yes	yes
09	341v	OK	yes	yes
09	342r	OK	yes	yes
09	342v	OK	yes	yes
09	343r	OK	yes	yes
09	343v	OK	yes	yes
09	344r	OK	yes	yes
09	344v	OK	yes	yes
09	345r	OK	yes	yes
09	345v	OK	yes	yes
09	346r	OK	yes	yes
09	346v	OK	yes	yes
09	347r	OK	yes	yes
09	347v	OK	yes	yes
09	348r	OK	yes	yes
09	348v	OK	yes	yes
09	349r	OK	yes	yes
09	349v	OK	yes	yes
09	350r	OK	yes	yes
09	350v	OK	yes	yes
09	351r	OK	yes	yes
09	351v	OK	yes	yes
09	352r	OK	yes	yes
09	352v	OK	yes	yes
09	353r	OK	yes	yes
09	353v	OK	yes	yes
09	354r	OK	yes	yes
09	354v	OK	yes	yes
09	355r	OK	yes	yes
09	355v	OK	yes	yes
09	356r	OK	yes	yes
09	356v	OK	yes	yes
09	357r	OK	yes	yes
09	357v	OK	yes	yes
09	358r	OK	yes	yes
09	358v	OK	yes	yes
09	359r	OK	yes	yes
09	359v	OK	yes	yes
09	360r	OK	yes	yes
09	360v	OK	yes	yes
09	361r	OK	yes	yes
09	361v	OK	yes	yes
09	362r	OK	yes	yes
09	362v	OK	yes	yes
09	363r	OK	yes	yes
09	363v	OK	yes	yes
09	364r	OK	yes	yes
09	364v	OK	yes	yes
09	365r	OK	yes	yes
09	365v	OK	yes	yes
09	366r	OK	yes	yes
09	366v	OK	yes	yes
09	367r	OK	yes	yes
09	367v	OK	yes	yes
09	368r	OK	yes	yes
09	368v	OK	yes	yes
09	369r	OK	yes	yes
09	369v	OK	yes	yes
09	370r	OK	yes	yes
09	370v	OK	yes	yes
09	371r	OK	yes	yes
09	371v	OK	yes	yes
09	372r	OK	yes	yes
09	372v	OK	yes	yes
09	373r	OK	yes	yes
09	373v	OK	yes	yes
09	374r	OK	yes	yes
09	374v	OK	yes	yes
09	375r	OK	yes	yes
09	375v	OK	yes	yes
09	376r	OK	yes	yes
09	376v	OK	yes	yes
09	377r	OK	yes	yes
09	377v	OK	yes	yes
09	378r	OK	yes	yes
09	378v	OK	yes	yes
09	379r	OK	yes	yes
09	379v	OK	yes	yes
09	380r	OK	yes	yes
09	380v	OK	yes	yes
09	381r	OK	yes	yes
09	381v	OK	yes	yes
09	382r	OK	yes	yes
09	382v	OK	yes	yes
09	383r	OK	yes	yes
09	383v	OK	yes	yes
09	384r	OK	yes	yes
09	384v	OK	yes	yes
09	385r	OK	yes	yes
09	385v	OK	yes	yes
09	386r	OK	yes	yes
09	386v	OK	yes	yes
09	387r	OK	yes	yes
09	387v	OK	yes	yes
09	388r	OK	yes	yes
09	388v	OK	yes	yes
09	389r	OK	yes	yes
09	389v	OK	yes	yes
09	390r	OK	yes	yes
09	390v	OK	yes	yes
09	391r	OK	yes	yes
09	391v	OK	yes	yes
09	392r	OK	yes	yes
09	392v	OK	yes	yes
09	393r	OK	yes	yes
09	393v	OK	yes	yes
09	394r	OK	yes	yes
09	394v	OK	yes	yes
09	395r	OK	yes	yes
09	395v	OK	yes	yes
09	396r	OK	yes	yes
09	396v	OK	yes	yes
09	397r	OK	yes	yes
09	397v	OK	yes	yes
09	398r	OK	yes	yes
09	398v	OK	yes	yes
09	399r	OK	yes	yes
09	399v	OK	yes	yes
09	400r	OK	yes	yes
09	400v	OK	yes	yes
09	401r	OK	yes	yes
09	401v	OK	yes	yes
09	402r	OK	yes	yes
09	402v	OK	yes	yes
09	403r	OK	yes	yes
09	403v	OK	yes	yes
09	404r	OK	yes	yes
09	404v	OK	yes	yes
09	405r	OK	yes	yes
09	405v	OK	yes	yes
09	406r	OK	yes	yes
09	406v	OK	yes	yes
09	406bisr	OK	yes	yes
09	406bisv	OK	yes	yes
09	407r	OK	yes	yes
09	407v	OK	yes	yes
09	408r	OK	yes	yes
09	408v	OK	yes	yes
09	409r	OK	yes	yes
09	409v	OK	yes	yes
09	410r	OK	yes	yes
09	410v	OK	yes	yes
09	411r	OK	yes	yes
09	411v	OK	yes	yes
09	412r	OK	yes	yes
09	412v	OK	yes	yes
09	413r	OK	yes	yes
09	413v	OK	yes	yes
09	414r	OK	yes	yes
09	414v	OK	yes	yes
09	415r	OK	yes	yes
09	415v	OK	yes	yes
09	416r	OK	yes	yes
09	416v	OK	yes	yes
09	417r	OK	yes	yes
09	417v	OK	yes	yes
09	418r	OK	yes	yes
09	418v	OK	yes	yes
09	419r	OK	yes	yes
09	419v	OK	yes	yes
09	420r	OK	yes	yes
09	420v	OK	yes	yes
09	421r	OK	yes	yes
09	421v	OK	yes	yes
09	422r	OK	yes	yes
09	422v	OK	yes	yes
09	423r	OK	yes	yes
09	423v	OK	yes	yes
09	424r	OK	yes	yes
09	424v	OK	yes	yes
09	425r	OK	yes	yes
09	425v	OK	yes	yes
09	426r	OK	yes	yes
09	426v	OK	yes	yes
09	427r	OK	yes	yes
09	427v	OK	yes	yes
09	428r	OK	yes	yes
09	428v	OK	yes	yes
09	429r	OK	yes	yes
09	429v	OK	yes	yes
09	430r	OK	yes	yes
09	430v	OK	yes	yes
09	431r	OK	yes	yes
09	431v	OK	yes	yes
09	432r	OK	yes	yes
09	432v	OK	yes	yes
09	433r	OK	yes	yes
09	433v	OK	yes	yes
09	434r	OK	yes	yes
09	434v	OK	yes	yes
09	435r	OK	yes	yes
09	435v	OK	yes	yes
09	436r	OK	yes	yes
09	436v	OK	yes	yes
09	437r	OK	yes	yes
09	437v	OK	yes	yes
09	438r	OK	yes	yes
09	438v	OK	yes	yes
09	439r	OK	yes	yes
09	439v	OK	yes	yes
09	440r	OK	yes	yes
09	440v	OK	yes	yes
09	441r	OK	yes	yes
09	441v	OK	yes	yes
09	442r	OK	yes	yes
09	442v	OK	yes	yes
09	443r	OK	yes	yes
09	443v	OK	yes	yes
09	444r	OK	yes	yes
09	444v	OK	yes	yes
09	445r	OK	yes	yes
09	445v	OK	yes	yes
09	446r	OK	yes	yes
09	446v	OK	yes	yes
09	447r	OK	yes	yes
09	447v	OK	yes	yes
09	448r	OK	yes	yes
09	448v	OK	yes	yes
09	449r	OK	yes	yes
09	449v	OK	yes	yes
09	450r	OK	yes	yes
09	450v	OK	yes	yes
09	451r	OK	yes	yes
09	451v	OK	yes	yes
09	452r	OK	yes	yes
09	452v	OK	yes	yes
09	453r	OK	yes	yes
09	453v	OK	yes	yes
09	454r	OK	yes	yes
09	454v	OK	yes	yes
09	455r	OK	yes	yes
09	455v	OK	yes	yes
09	456r	OK	yes	yes
09	456v	OK	yes	yes
09	457r	OK	yes	yes
09	457v	OK	yes	yes
09	458r	OK	yes	yes
09	458v	OK	yes	yes
09	459r	OK	yes	yes
09	459v	OK	yes	yes
09	460r	OK	yes	yes
09	460v	OK	yes	yes
09	461r	OK	yes	yes
09	461v	OK	yes	yes
09	462r	OK	yes	yes
09	462v	OK	yes	yes
09	463r	OK	yes	yes
09	463v	OK	yes	yes
09	464r	OK	yes	yes
09	464v	OK	yes	yes
09	465r	OK	yes	yes
09	465v	OK	yes	yes
09	466r	OK	yes	yes
09	466v	OK	yes	yes
09	467r	OK	yes	yes
09	467v	OK	yes	yes
09	468r	OK	yes	yes
09	468v	OK	yes	yes
09	469r	OK	yes	yes
09	469v	OK	yes	yes
09	470r	OK	yes	yes
09	470v	OK	yes	yes
09	471r	OK	yes	yes
09	471v	OK	yes	yes
09	472r	OK	yes	yes
09	472v	OK	yes	yes
09b	001r	XX	no	yes
09b	001v	XX	no	yes
09b	002r	XX	no	yes
09b	002v	XX	no	yes
09b	003r	OK	yes	yes
09b	003v	OK	yes	yes
09b	004r	OK	yes	yes
09b	004v	OK	yes	yes
09b	005r	OK	yes	yes
09b	005v	OK	yes	yes
09b	006r	OK	yes	yes
09b	006v	OK	yes	yes
09b	007r	OK	yes	yes
09b	007v	OK	yes	yes
09b	008r	OK	yes	yes
09b	008v	OK	yes	yes
09b	009r	OK	yes	yes
09b	009v	OK	yes	yes
09b	010r	OK	yes	yes
09b	010v	OK	yes	yes
09b	011r	OK	yes	yes
09b	011v	OK	yes	yes
09b	012r	OK	yes	yes
09b	012v	OK	yes	yes
09b	013r	OK	yes	yes
09b	013v	OK	yes	yes
09b	014r	OK	yes	yes
09b	014v	OK	yes	yes
09b	015r	OK	yes	yes
09b	015v	OK	yes	yes
09b	016r	OK	yes	yes
09b	016v	OK	yes	yes
09b	017r	OK	yes	yes
09b	017v	OK	yes	yes
09b	018r	OK	yes	yes
09b	018v	OK	yes	yes
09b	019r	OK	yes	yes
09b	019v	OK	yes	yes
09b	020r	OK	yes	yes
09b	020v	OK	yes	yes
09b	021r	OK	yes	yes
09b	021v	OK	yes	yes
09b	022r	OK	yes	yes
09b	022v	OK	yes	yes
09b	023r	OK	yes	yes
09b	023v	OK	yes	yes
09b	024r	OK	yes	yes
09b	024v	OK	yes	yes
09b	025r	OK	yes	yes
09b	025v	OK	yes	yes
09b	025bisr	XX	yes	no
09b	025bisv	XX	yes	no
09b	026r	OK	yes	yes
09b	026v	OK	yes	yes
09b	027r	OK	yes	yes
09b	027v	OK	yes	yes
09b	028r	OK	yes	yes
09b	028v	OK	yes	yes
09b	029r	OK	yes	yes
09b	029v	OK	yes	yes
09b	030r	OK	yes	yes
09b	030v	OK	yes	yes
09b	031r	OK	yes	yes
09b	031v	OK	yes	yes
09b	032r	OK	yes	yes
09b	032v	OK	yes	yes
09b	033r	OK	yes	yes
09b	033v	OK	yes	yes
09b	034r	OK	yes	yes
09b	034v	OK	yes	yes
09b	035r	OK	yes	yes
09b	035v	OK	yes	yes
09b	036r	OK	yes	yes
09b	036v	OK	yes	yes
09b	037r	OK	yes	yes
09b	037v	OK	yes	yes
09b	038r	OK	yes	yes
09b	038v	OK	yes	yes
09b	039r	OK	yes	yes
09b	039v	OK	yes	yes
09b	040r	OK	yes	yes
09b	040v	OK	yes	yes
09b	041r	OK	yes	yes
09b	041v	OK	yes	yes
09b	042r	OK	yes	yes
09b	042v	OK	yes	yes
09b	043r	OK	yes	yes
09b	043v	OK	yes	yes
09b	044r	OK	yes	yes
09b	044v	OK	yes	yes
09b	045r	OK	yes	yes
09b	045v	OK	yes	yes
09b	046r	OK	yes	yes
09b	046v	OK	yes	yes
09b	047r	OK	yes	yes
09b	047v	OK	yes	yes
09b	048r	OK	yes	yes
09b	048v	OK	yes	yes
09b	049r	OK	yes	yes
09b	049v	OK	yes	yes
09b	050r	OK	yes	yes
09b	050v	OK	yes	yes
09b	051r	OK	yes	yes
09b	051v	OK	yes	yes
09b	052r	OK	yes	yes
09b	052v	OK	yes	yes
09b	053r	OK	yes	yes
09b	053v	OK	yes	yes
09b	054r	OK	yes	yes
09b	054v	OK	yes	yes
09b	055r	OK	yes	yes
09b	055v	OK	yes	yes
09b	056r	OK	yes	yes
09b	056v	OK	yes	yes
09b	057r	OK	yes	yes
09b	057v	OK	yes	yes
09b	058r	OK	yes	yes
09b	058v	OK	yes	yes
09b	059r	OK	yes	yes
09b	059v	OK	yes	yes
09b	059bisr	XX	yes	no
09b	059bisv	XX	yes	no
09b	060r	OK	yes	yes
09b	060v	OK	yes	yes
09b	061r	OK	yes	yes
09b	061v	OK	yes	yes
09b	062r	OK	yes	yes
09b	062v	OK	yes	yes
09b	063r	OK	yes	yes
09b	063v	OK	yes	yes
09b	064r	OK	yes	yes
09b	064v	OK	yes	yes
09b	065r	OK	yes	yes
09b	065v	OK	yes	yes
09b	066r	OK	yes	yes
09b	066v	OK	yes	yes
09b	067r	OK	yes	yes
09b	067v	OK	yes	yes
09b	068r	OK	yes	yes
09b	068v	OK	yes	yes
09b	069r	OK	yes	yes
09b	069v	OK	yes	yes
09b	070r	OK	yes	yes
09b	070v	OK	yes	yes
09b	071r	OK	yes	yes
09b	071v	OK	yes	yes
09b	072r	OK	yes	yes
09b	072v	OK	yes	yes
09b	073r	OK	yes	yes
09b	073v	OK	yes	yes
09b	074r	OK	yes	yes
09b	074v	OK	yes	yes
09b	075r	OK	yes	yes
09b	075v	OK	yes	yes
09b	076r	OK	yes	yes
09b	076v	OK	yes	yes
09b	077r	OK	yes	yes
09b	077v	OK	yes	yes
09b	078r	OK	yes	yes
09b	078v	OK	yes	yes
09b	078bisr	XX	yes	no
09b	078bisv	XX	yes	no
09b	079r	OK	yes	yes
09b	079v	OK	yes	yes
09b	080r	OK	yes	yes
09b	080v	OK	yes	yes
09b	081r	OK	yes	yes
09b	081v	OK	yes	yes
09b	082r	OK	yes	yes
09b	082v	OK	yes	yes
09b	083r	OK	yes	yes
09b	083v	OK	yes	yes
09b	084r	OK	yes	yes
09b	084v	OK	yes	yes
09b	085r	OK	yes	yes
09b	085v	OK	yes	yes
09b	086r	OK	yes	yes
09b	086v	OK	yes	yes
09b	087r	OK	yes	yes
09b	087v	OK	yes	yes
09b	088r	OK	yes	yes
09b	088v	OK	yes	yes
09b	089r	OK	yes	yes
09b	089v	OK	yes	yes
09b	090r	OK	yes	yes
09b	090v	OK	yes	yes
09b	091r	OK	yes	yes
09b	091v	OK	yes	yes
09b	092r	OK	yes	yes
09b	092v	OK	yes	yes
09b	093r	OK	yes	yes
09b	093v	OK	yes	yes
10	001r	OK	yes	yes
10	001v	OK	yes	yes
10	002r	OK	yes	yes
10	002v	OK	yes	yes
10	003r	OK	yes	yes
10	003v	OK	yes	yes
10	004r	OK	yes	yes
10	004v	OK	yes	yes
10	005r	OK	yes	yes
10	005v	OK	yes	yes
10	006r	OK	yes	yes
10	006v	OK	yes	yes
10	007r	OK	yes	yes
10	007v	OK	yes	yes
10	008r	OK	yes	yes
10	008v	OK	yes	yes
10	009r	OK	yes	yes
10	009v	OK	yes	yes
10	010r	OK	yes	yes
10	010v	OK	yes	yes
10	011r	OK	yes	yes
10	011v	OK	yes	yes
10	012r	OK	yes	yes
10	012v	OK	yes	yes
10	013r	OK	yes	yes
10	013v	OK	yes	yes
10	014r	OK	yes	yes
10	014v	OK	yes	yes
10	015r	OK	yes	yes
10	015v	OK	yes	yes
10	016r	OK	yes	yes
10	016v	OK	yes	yes
10	017r	OK	yes	yes
10	017v	OK	yes	yes
10	018r	OK	yes	yes
10	018v	OK	yes	yes
10	019r	OK	yes	yes
10	019v	OK	yes	yes
10	020r	OK	yes	yes
10	020v	OK	yes	yes
10	021r	OK	yes	yes
10	021v	OK	yes	yes
10	022r	OK	yes	yes
10	022v	OK	yes	yes
10	023r	OK	yes	yes
10	023v	OK	yes	yes
10	024r	OK	yes	yes
10	024v	OK	yes	yes
10	025r	OK	yes	yes
10	025v	OK	yes	yes
10	026r	OK	yes	yes
10	026v	OK	yes	yes
10	027r	OK	yes	yes
10	027v	OK	yes	yes
10	028r	OK	yes	yes
10	028v	OK	yes	yes
10	029r	OK	yes	yes
10	029v	OK	yes	yes
10	030r	OK	yes	yes
10	030v	OK	yes	yes
10	031r	OK	yes	yes
10	031v	OK	yes	yes
10	032r	OK	yes	yes
10	032v	OK	yes	yes
10	033r	OK	yes	yes
10	033v	OK	yes	yes
10	034r	OK	yes	yes
10	034v	OK	yes	yes
10	035r	OK	yes	yes
10	035v	OK	yes	yes
10	036r	OK	yes	yes
10	036v	OK	yes	yes
10	037r	OK	yes	yes
10	037v	OK	yes	yes
10	038r	OK	yes	yes
10	038v	OK	yes	yes
10	039r	OK	yes	yes
10	039v	OK	yes	yes
10	040r	OK	yes	yes
10	040v	OK	yes	yes
10	041r	OK	yes	yes
10	041v	OK	yes	yes
10	042r	OK	yes	yes
10	042v	OK	yes	yes
10	043r	OK	yes	yes
10	043v	OK	yes	yes
10	044r	OK	yes	yes
10	044v	OK	yes	yes
10	045r	OK	yes	yes
10	045v	OK	yes	yes
10	046r	OK	yes	yes
10	046v	OK	yes	yes
10	047r	OK	yes	yes
10	047v	OK	yes	yes
10	048r	OK	yes	yes
10	048v	OK	yes	yes
10	049r	OK	yes	yes
10	049v	OK	yes	yes
10	050r	OK	yes	yes
10	050v	OK	yes	yes
10	051r	OK	yes	yes
10	051v	OK	yes	yes
10	052r	OK	yes	yes
10	052v	OK	yes	yes
10	053r	OK	yes	yes
10	053v	OK	yes	yes
10	054r	OK	yes	yes
10	054v	OK	yes	yes
10	055r	OK	yes	yes
10	055v	OK	yes	yes
10	056r	OK	yes	yes
10	056v	OK	yes	yes
10	057r	OK	yes	yes
10	057v	OK	yes	yes
10	058r	OK	yes	yes
10	058v	OK	yes	yes
10	059r	OK	yes	yes
10	059v	OK	yes	yes
10	060r	OK	yes	yes
10	060v	OK	yes	yes
